"etuus";"vuosi";"aikatyyppi";"viikko";"alue";"ikaluokka";"sukupuoli";"saapuneet_hakemukset";"updated";"saapuneet_hakemukset_kumu"
"Perustoimeentulotuki";"2020";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"26825";"2023/11/21 09:43:32";"1386283"
"Perustoimeentulotuki";"2020";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"33963";"2023/11/21 09:43:32";"1420246"
"Perustoimeentulotuki";"2020";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"30725";"2023/11/21 09:43:32";"1450971"
"Perustoimeentulotuki";"2020";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"29916";"2023/11/21 09:43:32";"1480887"
"Perustoimeentulotuki";"2020";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"29985";"2023/11/21 09:43:32";"1510872"
"Perustoimeentulotuki";"2020";"viikko";"51";"Koko Suomi";"kaikki";"kaikki";"41330";"2023/11/21 09:43:32";"1552202"
"Perustoimeentulotuki";"2020";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"23303";"2023/11/21 09:43:32";"1575505"
"Perustoimeentulotuki";"2020";"viikko";"53";"Koko Suomi";"kaikki";"kaikki";"25322";"2023/11/21 09:43:32";"1600827"
"Perustoimeentulotuki";"2021";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"25539";"2023/11/21 09:43:32";"25539"
"Perustoimeentulotuki";"2021";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"33218";"2023/11/21 09:43:32";"58757"
"Perustoimeentulotuki";"2021";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"36967";"2023/11/21 09:43:32";"95724"
"Perustoimeentulotuki";"2021";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"30084";"2023/11/21 09:43:32";"125808"
"Perustoimeentulotuki";"2021";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"25573";"2023/11/21 09:43:32";"151381"
"Perustoimeentulotuki";"2021";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"26477";"2023/11/21 09:43:32";"177858"
"Perustoimeentulotuki";"2021";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"37718";"2023/11/21 09:43:32";"215576"
"Perustoimeentulotuki";"2021";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"31050";"2023/11/21 09:43:32";"246626"
"Perustoimeentulotuki";"2021";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"26056";"2023/11/21 09:43:32";"272682"
"Perustoimeentulotuki";"2021";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"27124";"2023/11/21 09:43:32";"299806"
"Perustoimeentulotuki";"2021";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"38256";"2023/11/21 09:43:32";"338062"
"Perustoimeentulotuki";"2021";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"30680";"2023/11/21 09:43:32";"368742"
"Perustoimeentulotuki";"2021";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"22390";"2023/11/21 09:43:32";"391132"
"Perustoimeentulotuki";"2021";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"21841";"2023/11/21 09:43:32";"412973"
"Perustoimeentulotuki";"2021";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"32075";"2023/11/21 09:43:32";"445048"
"Perustoimeentulotuki";"2021";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"33463";"2023/11/21 09:43:32";"478511"
"Perustoimeentulotuki";"2021";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"25440";"2023/11/21 09:43:32";"503951"
"Perustoimeentulotuki";"2021";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"25026";"2023/11/21 09:43:32";"528977"
"Perustoimeentulotuki";"2021";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"27560";"2023/11/21 09:43:32";"556537"
"Perustoimeentulotuki";"2021";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"39716";"2023/11/21 09:43:32";"596253"
"Perustoimeentulotuki";"2021";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"29262";"2023/11/21 09:43:32";"625515"
"Perustoimeentulotuki";"2021";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"25940";"2023/11/21 09:43:32";"651455"
"Perustoimeentulotuki";"2021";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"23843";"2023/11/21 09:43:32";"675298"
"Perustoimeentulotuki";"2021";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"34799";"2023/11/21 09:43:32";"710097"
"Perustoimeentulotuki";"2021";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"25411";"2023/11/21 09:43:32";"735508"
"Perustoimeentulotuki";"2021";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"25827";"2023/11/21 09:43:32";"761335"
"Perustoimeentulotuki";"2021";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"20229";"2023/11/21 09:43:32";"781564"
"Perustoimeentulotuki";"2021";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"28258";"2023/11/21 09:43:32";"809822"
"Perustoimeentulotuki";"2021";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"29387";"2023/11/21 09:43:32";"839209"
"Perustoimeentulotuki";"2021";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"23521";"2023/11/21 09:43:32";"862730"
"Perustoimeentulotuki";"2021";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"19823";"2023/11/21 09:43:32";"882553"
"Perustoimeentulotuki";"2021";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"23235";"2023/11/21 09:43:32";"905788"
"Perustoimeentulotuki";"2021";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"32759";"2023/11/21 09:43:32";"938547"
"Perustoimeentulotuki";"2021";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"27195";"2023/11/21 09:43:32";"965742"
"Perustoimeentulotuki";"2021";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"24810";"2023/11/21 09:43:32";"990552"
"Perustoimeentulotuki";"2021";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"21875";"2023/11/21 09:43:32";"1012427"
"Perustoimeentulotuki";"2021";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"31279";"2023/11/21 09:43:32";"1043706"
"Perustoimeentulotuki";"2021";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"30110";"2023/11/21 09:43:32";"1073816"
"Perustoimeentulotuki";"2021";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"26248";"2023/11/21 09:43:32";"1100064"
"Perustoimeentulotuki";"2021";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"21204";"2023/11/21 09:43:32";"1121268"
"Perustoimeentulotuki";"2021";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"26667";"2023/11/21 09:43:32";"1147935"
"Perustoimeentulotuki";"2021";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"29096";"2023/11/21 09:43:32";"1177031"
"Perustoimeentulotuki";"2021";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"24411";"2023/11/21 09:43:32";"1201442"
"Perustoimeentulotuki";"2021";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"21867";"2023/11/21 09:43:32";"1223309"
"Perustoimeentulotuki";"2021";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"21634";"2023/11/21 09:43:32";"1244943"
"Perustoimeentulotuki";"2021";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"30938";"2023/11/21 09:43:32";"1275881"
"Perustoimeentulotuki";"2021";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"26795";"2023/11/21 09:43:32";"1302676"
"Perustoimeentulotuki";"2021";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"26587";"2023/11/21 09:43:32";"1329263"
"Perustoimeentulotuki";"2021";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"23197";"2023/11/21 09:43:32";"1352460"
"Perustoimeentulotuki";"2021";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"35927";"2023/11/21 09:43:32";"1388387"
"Perustoimeentulotuki";"2021";"viikko";"51";"Koko Suomi";"kaikki";"kaikki";"23919";"2023/11/21 09:43:32";"1412306"
"Perustoimeentulotuki";"2021";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"23351";"2023/11/21 09:43:32";"1435657"
"Perustoimeentulotuki";"2022";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"21793";"2023/11/21 09:43:32";"21793"
"Perustoimeentulotuki";"2022";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"28519";"2023/11/21 09:43:32";"50312"
"Perustoimeentulotuki";"2022";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"33374";"2023/11/21 09:43:32";"83686"
"Perustoimeentulotuki";"2022";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"27291";"2023/11/21 09:43:32";"110977"
"Perustoimeentulotuki";"2022";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"24490";"2023/11/21 09:43:32";"135467"
"Perustoimeentulotuki";"2022";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"22808";"2023/11/21 09:43:32";"158275"
"Perustoimeentulotuki";"2022";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"32876";"2023/11/21 09:43:32";"191151"
"Perustoimeentulotuki";"2022";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"28254";"2023/11/21 09:43:32";"219405"
"Perustoimeentulotuki";"2022";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"25412";"2023/11/21 09:43:32";"244817"
"Perustoimeentulotuki";"2022";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"23197";"2023/11/21 09:43:32";"268014"
"Perustoimeentulotuki";"2022";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"32234";"2023/11/21 09:43:32";"300248"
"Perustoimeentulotuki";"2022";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"29492";"2023/11/21 09:43:32";"329740"
"Perustoimeentulotuki";"2022";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"25487";"2023/11/21 09:43:32";"355227"
"Perustoimeentulotuki";"2022";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"21728";"2023/11/21 09:43:32";"376955"
"Perustoimeentulotuki";"2022";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"23939";"2023/11/21 09:43:32";"400894"
"Perustoimeentulotuki";"2022";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"30369";"2023/11/21 09:43:32";"431263"
"Perustoimeentulotuki";"2022";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"25852";"2023/11/21 09:43:32";"457115"
"Perustoimeentulotuki";"2022";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"23433";"2023/11/21 09:43:32";"480548"
"Perustoimeentulotuki";"2022";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"27567";"2023/11/21 09:43:32";"508115"
"Perustoimeentulotuki";"2022";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"35044";"2023/11/21 09:43:32";"543159"
"Perustoimeentulotuki";"2022";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"25635";"2023/11/21 09:43:32";"568794"
"Perustoimeentulotuki";"2022";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"26709";"2023/11/21 09:43:32";"595503"
"Perustoimeentulotuki";"2022";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"22047";"2023/11/21 09:43:32";"617550"
"Perustoimeentulotuki";"2022";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"32957";"2023/11/21 09:43:32";"650507"
"Perustoimeentulotuki";"2022";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"25842";"2023/11/21 09:43:32";"676349"
"Perustoimeentulotuki";"2022";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"25219";"2023/11/21 09:43:32";"701568"
"Perustoimeentulotuki";"2022";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"20782";"2023/11/21 09:43:32";"722350"
"Perustoimeentulotuki";"2022";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"26484";"2023/11/21 09:43:32";"748834"
"Perustoimeentulotuki";"2022";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"28775";"2023/11/21 09:43:32";"777609"
"Perustoimeentulotuki";"2022";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"22823";"2023/11/21 09:43:32";"800432"
"Perustoimeentulotuki";"2022";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"20264";"2023/11/21 09:43:32";"820696"
"Perustoimeentulotuki";"2022";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"21458";"2023/11/21 09:43:32";"842154"
"Perustoimeentulotuki";"2022";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"31594";"2023/11/21 09:43:32";"873748"
"Perustoimeentulotuki";"2022";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"28265";"2023/11/21 09:43:32";"902013"
"Perustoimeentulotuki";"2022";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"25312";"2023/11/21 09:43:32";"927325"
"Perustoimeentulotuki";"2022";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"21229";"2023/11/21 09:43:32";"948554"
"Perustoimeentulotuki";"2022";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"29476";"2023/11/21 09:43:32";"978030"
"Perustoimeentulotuki";"2022";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"30626";"2023/11/21 09:43:32";"1008656"
"Perustoimeentulotuki";"2022";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"24588";"2023/11/21 09:43:32";"1033244"
"Perustoimeentulotuki";"2022";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"21593";"2023/11/21 09:43:32";"1054837"
"Perustoimeentulotuki";"2022";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"25202";"2023/11/21 09:43:32";"1080039"
"Perustoimeentulotuki";"2022";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"30898";"2023/11/21 09:43:32";"1110937"
"Perustoimeentulotuki";"2022";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"24709";"2023/11/21 09:43:32";"1135646"
"Perustoimeentulotuki";"2022";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"22664";"2023/11/21 09:43:32";"1158310"
"Perustoimeentulotuki";"2022";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"20957";"2023/11/21 09:43:32";"1179267"
"Perustoimeentulotuki";"2022";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"30025";"2023/11/21 09:43:32";"1209292"
"Perustoimeentulotuki";"2022";"viikko";"47";"Koko Suomi";"kaikki";"kaikki";"27489";"2023/11/21 09:43:32";"1236781"
"Perustoimeentulotuki";"2022";"viikko";"48";"Koko Suomi";"kaikki";"kaikki";"25952";"2023/11/21 09:43:32";"1262733"
"Perustoimeentulotuki";"2022";"viikko";"49";"Koko Suomi";"kaikki";"kaikki";"21619";"2023/11/21 09:43:32";"1284352"
"Perustoimeentulotuki";"2022";"viikko";"50";"Koko Suomi";"kaikki";"kaikki";"33867";"2023/11/21 09:43:32";"1318219"
"Perustoimeentulotuki";"2022";"viikko";"51";"Koko Suomi";"kaikki";"kaikki";"27980";"2023/11/21 09:43:32";"1346199"
"Perustoimeentulotuki";"2022";"viikko";"52";"Koko Suomi";"kaikki";"kaikki";"21071";"2023/11/21 09:43:32";"1367270"
"Perustoimeentulotuki";"2023";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"22417";"2023/11/21 09:43:32";"22417"
"Perustoimeentulotuki";"2023";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"27646";"2023/11/21 09:43:32";"50063"
"Perustoimeentulotuki";"2023";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"32887";"2023/11/21 09:43:32";"82950"
"Perustoimeentulotuki";"2023";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"27568";"2023/11/21 09:43:32";"110518"
"Perustoimeentulotuki";"2023";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"25514";"2023/11/21 09:43:32";"136032"
"Perustoimeentulotuki";"2023";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"22079";"2023/11/21 09:43:32";"158111"
"Perustoimeentulotuki";"2023";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"31952";"2023/11/21 09:43:32";"190063"
"Perustoimeentulotuki";"2023";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"29239";"2023/11/21 09:43:32";"219302"
"Perustoimeentulotuki";"2023";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"27968";"2023/11/21 09:43:32";"247270"
"Perustoimeentulotuki";"2023";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"22800";"2023/11/21 09:43:32";"270070"
"Perustoimeentulotuki";"2023";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"31931";"2023/11/21 09:43:32";"302001"
"Perustoimeentulotuki";"2023";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"31151";"2023/11/21 09:43:32";"333152"
"Perustoimeentulotuki";"2023";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"24957";"2023/11/21 09:43:32";"358109"
"Perustoimeentulotuki";"2023";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"18535";"2023/11/21 09:43:32";"376644"
"Perustoimeentulotuki";"2023";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"24573";"2023/11/21 09:43:32";"401217"
"Perustoimeentulotuki";"2023";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"32768";"2023/11/21 09:43:32";"433985"
"Perustoimeentulotuki";"2023";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"25032";"2023/11/21 09:43:32";"459017"
"Perustoimeentulotuki";"2023";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"22499";"2023/11/21 09:43:32";"481516"
"Perustoimeentulotuki";"2023";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"24746";"2023/11/21 09:43:32";"506262"
"Perustoimeentulotuki";"2023";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"32756";"2023/11/21 09:43:32";"539018"
"Perustoimeentulotuki";"2023";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"30599";"2023/11/21 09:43:32";"569617"
"Perustoimeentulotuki";"2023";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"26865";"2023/11/21 09:43:32";"596482"
"Perustoimeentulotuki";"2023";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"22236";"2023/11/21 09:43:32";"618718"
"Perustoimeentulotuki";"2023";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"30225";"2023/11/21 09:43:32";"648943"
"Perustoimeentulotuki";"2023";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"27776";"2023/11/21 09:43:32";"676719"
"Perustoimeentulotuki";"2023";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"25317";"2023/11/21 09:43:32";"702036"
"Perustoimeentulotuki";"2023";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"20890";"2023/11/21 09:43:32";"722926"
"Perustoimeentulotuki";"2023";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"24382";"2023/11/21 09:43:32";"747308"
"Perustoimeentulotuki";"2023";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"30044";"2023/11/21 09:43:32";"777352"
"Perustoimeentulotuki";"2023";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"23331";"2023/11/21 09:43:32";"800683"
"Perustoimeentulotuki";"2023";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"21900";"2023/11/21 09:43:32";"822583"
"Perustoimeentulotuki";"2023";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"20563";"2023/11/21 09:43:32";"843146"
"Perustoimeentulotuki";"2023";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"31425";"2023/11/21 09:43:32";"874571"
"Perustoimeentulotuki";"2023";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"29804";"2023/11/21 09:43:32";"904375"
"Perustoimeentulotuki";"2023";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"25454";"2023/11/21 09:43:32";"929829"
"Perustoimeentulotuki";"2023";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"22303";"2023/11/21 09:43:32";"952132"
"Perustoimeentulotuki";"2023";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"28624";"2023/11/21 09:43:32";"980756"
"Perustoimeentulotuki";"2023";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"33680";"2023/11/21 09:43:32";"1014436"
"Perustoimeentulotuki";"2023";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"26627";"2023/11/21 09:43:32";"1041063"
"Perustoimeentulotuki";"2023";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"22573";"2023/11/21 09:43:32";"1063636"
"Perustoimeentulotuki";"2023";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"24503";"2023/11/21 09:43:32";"1088139"
"Perustoimeentulotuki";"2023";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"31830";"2023/11/21 09:43:32";"1119969"
"Perustoimeentulotuki";"2023";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"27339";"2023/11/21 09:43:32";"1147308"
"Perustoimeentulotuki";"2023";"viikko";"44";"Koko Suomi";"kaikki";"kaikki";"24937";"2023/11/21 09:43:32";"1172245"
"Perustoimeentulotuki";"2023";"viikko";"45";"Koko Suomi";"kaikki";"kaikki";"21765";"2023/11/21 09:43:32";"1194010"
"Perustoimeentulotuki";"2023";"viikko";"46";"Koko Suomi";"kaikki";"kaikki";"31394";"2023/11/21 09:43:32";"1225404"
"Sairauspäiväraha";"2019";"viikko";"1";"Koko Suomi";"kaikki";"kaikki";"7778";"2023/11/21 09:43:32";"7778"
"Sairauspäiväraha";"2019";"viikko";"2";"Koko Suomi";"kaikki";"kaikki";"12407";"2023/11/21 09:43:32";"20185"
"Sairauspäiväraha";"2019";"viikko";"3";"Koko Suomi";"kaikki";"kaikki";"14581";"2023/11/21 09:43:32";"34766"
"Sairauspäiväraha";"2019";"viikko";"4";"Koko Suomi";"kaikki";"kaikki";"12779";"2023/11/21 09:43:32";"47545"
"Sairauspäiväraha";"2019";"viikko";"5";"Koko Suomi";"kaikki";"kaikki";"13106";"2023/11/21 09:43:32";"60651"
"Sairauspäiväraha";"2019";"viikko";"6";"Koko Suomi";"kaikki";"kaikki";"12664";"2023/11/21 09:43:32";"73315"
"Sairauspäiväraha";"2019";"viikko";"7";"Koko Suomi";"kaikki";"kaikki";"14609";"2023/11/21 09:43:32";"87924"
"Sairauspäiväraha";"2019";"viikko";"8";"Koko Suomi";"kaikki";"kaikki";"13523";"2023/11/21 09:43:32";"101447"
"Sairauspäiväraha";"2019";"viikko";"9";"Koko Suomi";"kaikki";"kaikki";"14741";"2023/11/21 09:43:32";"116188"
"Sairauspäiväraha";"2019";"viikko";"10";"Koko Suomi";"kaikki";"kaikki";"13690";"2023/11/21 09:43:32";"129878"
"Sairauspäiväraha";"2019";"viikko";"11";"Koko Suomi";"kaikki";"kaikki";"15335";"2023/11/21 09:43:32";"145213"
"Sairauspäiväraha";"2019";"viikko";"12";"Koko Suomi";"kaikki";"kaikki";"13408";"2023/11/21 09:43:32";"158621"
"Sairauspäiväraha";"2019";"viikko";"13";"Koko Suomi";"kaikki";"kaikki";"13845";"2023/11/21 09:43:32";"172466"
"Sairauspäiväraha";"2019";"viikko";"14";"Koko Suomi";"kaikki";"kaikki";"13455";"2023/11/21 09:43:32";"185921"
"Sairauspäiväraha";"2019";"viikko";"15";"Koko Suomi";"kaikki";"kaikki";"14754";"2023/11/21 09:43:32";"200675"
"Sairauspäiväraha";"2019";"viikko";"16";"Koko Suomi";"kaikki";"kaikki";"10803";"2023/11/21 09:43:32";"211478"
"Sairauspäiväraha";"2019";"viikko";"17";"Koko Suomi";"kaikki";"kaikki";"10677";"2023/11/21 09:43:32";"222155"
"Sairauspäiväraha";"2019";"viikko";"18";"Koko Suomi";"kaikki";"kaikki";"11881";"2023/11/21 09:43:32";"234036"
"Sairauspäiväraha";"2019";"viikko";"19";"Koko Suomi";"kaikki";"kaikki";"13862";"2023/11/21 09:43:32";"247898"
"Sairauspäiväraha";"2019";"viikko";"20";"Koko Suomi";"kaikki";"kaikki";"14726";"2023/11/21 09:43:32";"262624"
"Sairauspäiväraha";"2019";"viikko";"21";"Koko Suomi";"kaikki";"kaikki";"12587";"2023/11/21 09:43:32";"275211"
"Sairauspäiväraha";"2019";"viikko";"22";"Koko Suomi";"kaikki";"kaikki";"10995";"2023/11/21 09:43:32";"286206"
"Sairauspäiväraha";"2019";"viikko";"23";"Koko Suomi";"kaikki";"kaikki";"13055";"2023/11/21 09:43:32";"299261"
"Sairauspäiväraha";"2019";"viikko";"24";"Koko Suomi";"kaikki";"kaikki";"14883";"2023/11/21 09:43:32";"314144"
"Sairauspäiväraha";"2019";"viikko";"25";"Koko Suomi";"kaikki";"kaikki";"10794";"2023/11/21 09:43:32";"324938"
"Sairauspäiväraha";"2019";"viikko";"26";"Koko Suomi";"kaikki";"kaikki";"13227";"2023/11/21 09:43:32";"338165"
"Sairauspäiväraha";"2019";"viikko";"27";"Koko Suomi";"kaikki";"kaikki";"11967";"2023/11/21 09:43:32";"350132"
"Sairauspäiväraha";"2019";"viikko";"28";"Koko Suomi";"kaikki";"kaikki";"11240";"2023/11/21 09:43:32";"361372"
"Sairauspäiväraha";"2019";"viikko";"29";"Koko Suomi";"kaikki";"kaikki";"9204";"2023/11/21 09:43:32";"370576"
"Sairauspäiväraha";"2019";"viikko";"30";"Koko Suomi";"kaikki";"kaikki";"7913";"2023/11/21 09:43:32";"378489"
"Sairauspäiväraha";"2019";"viikko";"31";"Koko Suomi";"kaikki";"kaikki";"8925";"2023/11/21 09:43:32";"387414"
"Sairauspäiväraha";"2019";"viikko";"32";"Koko Suomi";"kaikki";"kaikki";"9348";"2023/11/21 09:43:32";"396762"
"Sairauspäiväraha";"2019";"viikko";"33";"Koko Suomi";"kaikki";"kaikki";"12276";"2023/11/21 09:43:32";"409038"
"Sairauspäiväraha";"2019";"viikko";"34";"Koko Suomi";"kaikki";"kaikki";"11706";"2023/11/21 09:43:32";"420744"
"Sairauspäiväraha";"2019";"viikko";"35";"Koko Suomi";"kaikki";"kaikki";"12808";"2023/11/21 09:43:32";"433552"
"Sairauspäiväraha";"2019";"viikko";"36";"Koko Suomi";"kaikki";"kaikki";"11298";"2023/11/21 09:43:32";"444850"
"Sairauspäiväraha";"2019";"viikko";"37";"Koko Suomi";"kaikki";"kaikki";"14974";"2023/11/21 09:43:32";"459824"
"Sairauspäiväraha";"2019";"viikko";"38";"Koko Suomi";"kaikki";"kaikki";"12945";"2023/11/21 09:43:32";"472769"
"Sairauspäiväraha";"2019";"viikko";"39";"Koko Suomi";"kaikki";"kaikki";"13481";"2023/11/21 09:43:32";"486250"
"Sairauspäiväraha";"2019";"viikko";"40";"Koko Suomi";"kaikki";"kaikki";"13104";"2023/11/21 09:43:32";"499354"
"Sairauspäiväraha";"2019";"viikko";"41";"Koko Suomi";"kaikki";"kaikki";"15119";"2023/11/21 09:43:32";"514473"
"Sairauspäiväraha";"2019";"viikko";"42";"Koko Suomi";"kaikki";"kaikki";"13863";"2023/11/21 09:43:32";"528336"
"Sairauspäiväraha";"2019";"viikko";"43";"Koko Suomi";"kaikki";"kaikki";"12712";"2023/11/21 09:43:32";"541048"
