"etuus";"vuosi";"aikatyyppi";"viikko";"paiva";"viikonpaiva";"alue";"ikaluokka";"sukupuoli";"saapuneet_hakemukset";"updated"
"Työttömyysturva";"2021";"paiva";"7";"2021-02-20";"lauantai";"Koko Suomi";"kaikki";"kaikki";"367";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"7";"2021-02-21";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"393";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"7";"2022-02-14";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1275";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"7";"2022-02-15";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1147";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"7";"2022-02-16";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1018";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"7";"2022-02-17";"torstai";"Koko Suomi";"kaikki";"kaikki";"1061";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"7";"2022-02-18";"perjantai";"Koko Suomi";"kaikki";"kaikki";"804";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"7";"2022-02-19";"lauantai";"Koko Suomi";"kaikki";"kaikki";"377";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"7";"2022-02-20";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"563";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"7";"2023-02-13";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1133";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"7";"2023-02-14";"tiistai";"Koko Suomi";"kaikki";"kaikki";"995";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"7";"2023-02-15";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1288";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"7";"2023-02-16";"torstai";"Koko Suomi";"kaikki";"kaikki";"1150";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"7";"2023-02-17";"perjantai";"Koko Suomi";"kaikki";"kaikki";"974";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"7";"2023-02-18";"lauantai";"Koko Suomi";"kaikki";"kaikki";"201";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"7";"2023-02-19";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"257";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"8";"2020-02-17";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1467";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"8";"2020-02-18";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1193";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"8";"2020-02-19";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1365";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"8";"2020-02-20";"torstai";"Koko Suomi";"kaikki";"kaikki";"1048";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"8";"2020-02-21";"perjantai";"Koko Suomi";"kaikki";"kaikki";"1173";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"8";"2020-02-22";"lauantai";"Koko Suomi";"kaikki";"kaikki";"254";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"8";"2020-02-23";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"283";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"8";"2021-02-22";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1249";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"8";"2021-02-23";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1142";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"8";"2021-02-24";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1239";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"8";"2021-02-25";"torstai";"Koko Suomi";"kaikki";"kaikki";"1145";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"8";"2021-02-26";"perjantai";"Koko Suomi";"kaikki";"kaikki";"975";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"8";"2021-02-27";"lauantai";"Koko Suomi";"kaikki";"kaikki";"165";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"8";"2021-02-28";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"367";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"8";"2022-02-21";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1479";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"8";"2022-02-22";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1219";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"8";"2022-02-23";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1098";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"8";"2022-02-24";"torstai";"Koko Suomi";"kaikki";"kaikki";"942";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"8";"2022-02-25";"perjantai";"Koko Suomi";"kaikki";"kaikki";"696";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"8";"2022-02-26";"lauantai";"Koko Suomi";"kaikki";"kaikki";"338";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"8";"2022-02-27";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"324";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"8";"2023-02-20";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1070";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"8";"2023-02-21";"tiistai";"Koko Suomi";"kaikki";"kaikki";"960";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"8";"2023-02-22";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"995";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"8";"2023-02-23";"torstai";"Koko Suomi";"kaikki";"kaikki";"921";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"8";"2023-02-24";"perjantai";"Koko Suomi";"kaikki";"kaikki";"819";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"8";"2023-02-25";"lauantai";"Koko Suomi";"kaikki";"kaikki";"207";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"8";"2023-02-26";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"241";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"9";"2020-02-24";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1506";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"9";"2020-02-25";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1369";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"9";"2020-02-26";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1368";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"9";"2020-02-27";"torstai";"Koko Suomi";"kaikki";"kaikki";"1430";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"9";"2020-02-28";"perjantai";"Koko Suomi";"kaikki";"kaikki";"1221";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"9";"2020-02-29";"lauantai";"Koko Suomi";"kaikki";"kaikki";"0";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"9";"2020-03-01";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"620";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"9";"2021-03-01";"maanantai";"Koko Suomi";"kaikki";"kaikki";"2209";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"9";"2021-03-02";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1123";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"9";"2021-03-03";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1061";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"9";"2021-03-04";"torstai";"Koko Suomi";"kaikki";"kaikki";"843";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"9";"2021-03-05";"perjantai";"Koko Suomi";"kaikki";"kaikki";"852";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"9";"2021-03-06";"lauantai";"Koko Suomi";"kaikki";"kaikki";"242";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"9";"2021-03-07";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"206";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"9";"2022-02-28";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1119";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"9";"2022-03-01";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1266";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"9";"2022-03-02";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1066";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"9";"2022-03-03";"torstai";"Koko Suomi";"kaikki";"kaikki";"954";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"9";"2022-03-04";"perjantai";"Koko Suomi";"kaikki";"kaikki";"812";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"9";"2022-03-05";"lauantai";"Koko Suomi";"kaikki";"kaikki";"211";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"9";"2022-03-06";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"278";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"9";"2023-02-27";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1123";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"9";"2023-02-28";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1084";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"9";"2023-03-01";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1626";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"9";"2023-03-02";"torstai";"Koko Suomi";"kaikki";"kaikki";"889";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"9";"2023-03-03";"perjantai";"Koko Suomi";"kaikki";"kaikki";"750";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"9";"2023-03-04";"lauantai";"Koko Suomi";"kaikki";"kaikki";"178";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"9";"2023-03-05";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"292";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"10";"2020-03-02";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1507";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"10";"2020-03-03";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1425";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"10";"2020-03-04";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1096";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"10";"2020-03-05";"torstai";"Koko Suomi";"kaikki";"kaikki";"984";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"10";"2020-03-06";"perjantai";"Koko Suomi";"kaikki";"kaikki";"859";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"10";"2020-03-07";"lauantai";"Koko Suomi";"kaikki";"kaikki";"220";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"10";"2020-03-08";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"280";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"10";"2021-03-08";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1356";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"10";"2021-03-09";"tiistai";"Koko Suomi";"kaikki";"kaikki";"964";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"10";"2021-03-10";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1315";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"10";"2021-03-11";"torstai";"Koko Suomi";"kaikki";"kaikki";"1072";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"10";"2021-03-12";"perjantai";"Koko Suomi";"kaikki";"kaikki";"990";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"10";"2021-03-13";"lauantai";"Koko Suomi";"kaikki";"kaikki";"101";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"10";"2021-03-14";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"521";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"10";"2022-03-07";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1121";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"10";"2022-03-08";"tiistai";"Koko Suomi";"kaikki";"kaikki";"915";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"10";"2022-03-09";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"969";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"10";"2022-03-10";"torstai";"Koko Suomi";"kaikki";"kaikki";"827";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"10";"2022-03-11";"perjantai";"Koko Suomi";"kaikki";"kaikki";"676";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"10";"2022-03-12";"lauantai";"Koko Suomi";"kaikki";"kaikki";"194";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"10";"2022-03-13";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"245";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"10";"2023-03-06";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1022";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"10";"2023-03-07";"tiistai";"Koko Suomi";"kaikki";"kaikki";"963";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"10";"2023-03-08";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"901";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"10";"2023-03-09";"torstai";"Koko Suomi";"kaikki";"kaikki";"818";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"10";"2023-03-10";"perjantai";"Koko Suomi";"kaikki";"kaikki";"723";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"10";"2023-03-11";"lauantai";"Koko Suomi";"kaikki";"kaikki";"264";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"10";"2023-03-12";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"238";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"11";"2020-03-09";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1407";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"11";"2020-03-10";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1155";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"11";"2020-03-11";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1166";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"11";"2020-03-12";"torstai";"Koko Suomi";"kaikki";"kaikki";"947";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"11";"2020-03-13";"perjantai";"Koko Suomi";"kaikki";"kaikki";"838";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"11";"2020-03-14";"lauantai";"Koko Suomi";"kaikki";"kaikki";"236";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"11";"2020-03-15";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"354";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"11";"2021-03-15";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1481";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"11";"2021-03-16";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1493";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"11";"2021-03-17";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1428";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"11";"2021-03-18";"torstai";"Koko Suomi";"kaikki";"kaikki";"1200";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"11";"2021-03-19";"perjantai";"Koko Suomi";"kaikki";"kaikki";"1053";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"11";"2021-03-20";"lauantai";"Koko Suomi";"kaikki";"kaikki";"261";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"11";"2021-03-21";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"298";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"11";"2022-03-14";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1171";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"11";"2022-03-15";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1063";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"11";"2022-03-16";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1112";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"11";"2022-03-17";"torstai";"Koko Suomi";"kaikki";"kaikki";"884";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"11";"2022-03-18";"perjantai";"Koko Suomi";"kaikki";"kaikki";"850";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"11";"2022-03-19";"lauantai";"Koko Suomi";"kaikki";"kaikki";"112";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"11";"2022-03-20";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"327";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"11";"2023-03-13";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1327";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"11";"2023-03-14";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1129";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"11";"2023-03-15";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1201";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"11";"2023-03-16";"torstai";"Koko Suomi";"kaikki";"kaikki";"1021";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"11";"2023-03-17";"perjantai";"Koko Suomi";"kaikki";"kaikki";"804";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"11";"2023-03-18";"lauantai";"Koko Suomi";"kaikki";"kaikki";"78";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"11";"2023-03-19";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"268";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"12";"2020-03-16";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1656";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"12";"2020-03-17";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1349";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"12";"2020-03-18";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1561";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"12";"2020-03-19";"torstai";"Koko Suomi";"kaikki";"kaikki";"1606";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"12";"2020-03-20";"perjantai";"Koko Suomi";"kaikki";"kaikki";"1813";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"12";"2020-03-21";"lauantai";"Koko Suomi";"kaikki";"kaikki";"301";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"12";"2020-03-22";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"948";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"12";"2021-03-22";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1202";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"12";"2021-03-23";"tiistai";"Koko Suomi";"kaikki";"kaikki";"1015";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"12";"2021-03-24";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1231";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"12";"2021-03-25";"torstai";"Koko Suomi";"kaikki";"kaikki";"1090";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"12";"2021-03-26";"perjantai";"Koko Suomi";"kaikki";"kaikki";"897";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"12";"2021-03-27";"lauantai";"Koko Suomi";"kaikki";"kaikki";"248";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"12";"2021-03-28";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"319";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"12";"2022-03-21";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1156";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"12";"2022-03-22";"tiistai";"Koko Suomi";"kaikki";"kaikki";"915";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"12";"2022-03-23";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"802";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"12";"2022-03-24";"torstai";"Koko Suomi";"kaikki";"kaikki";"816";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"12";"2022-03-25";"perjantai";"Koko Suomi";"kaikki";"kaikki";"613";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"12";"2022-03-26";"lauantai";"Koko Suomi";"kaikki";"kaikki";"305";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"12";"2022-03-27";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"196";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"12";"2023-03-20";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1021";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"12";"2023-03-21";"tiistai";"Koko Suomi";"kaikki";"kaikki";"948";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"12";"2023-03-22";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1009";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"12";"2023-03-23";"torstai";"Koko Suomi";"kaikki";"kaikki";"870";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"12";"2023-03-24";"perjantai";"Koko Suomi";"kaikki";"kaikki";"712";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"12";"2023-03-25";"lauantai";"Koko Suomi";"kaikki";"kaikki";"188";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"12";"2023-03-26";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"238";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"13";"2020-03-23";"maanantai";"Koko Suomi";"kaikki";"kaikki";"3096";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"13";"2020-03-24";"tiistai";"Koko Suomi";"kaikki";"kaikki";"2915";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"13";"2020-03-25";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"2772";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"13";"2020-03-26";"torstai";"Koko Suomi";"kaikki";"kaikki";"2668";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"13";"2020-03-27";"perjantai";"Koko Suomi";"kaikki";"kaikki";"2387";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"13";"2020-03-28";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1181";"2023/11/20 12:10:23"
"Työttömyysturva";"2020";"paiva";"13";"2020-03-29";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"1205";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"13";"2021-03-29";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1528";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"13";"2021-03-30";"tiistai";"Koko Suomi";"kaikki";"kaikki";"2436";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"13";"2021-03-31";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"1905";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"13";"2021-04-01";"torstai";"Koko Suomi";"kaikki";"kaikki";"1542";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"13";"2021-04-02";"perjantai";"Koko Suomi";"kaikki";"kaikki";"557";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"13";"2021-04-03";"lauantai";"Koko Suomi";"kaikki";"kaikki";"387";"2023/11/20 12:10:23"
"Työttömyysturva";"2021";"paiva";"13";"2021-04-04";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"200";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"13";"2022-03-28";"maanantai";"Koko Suomi";"kaikki";"kaikki";"1326";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"13";"2022-03-29";"tiistai";"Koko Suomi";"kaikki";"kaikki";"808";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"13";"2022-03-30";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"864";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"13";"2022-03-31";"torstai";"Koko Suomi";"kaikki";"kaikki";"863";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"13";"2022-04-01";"perjantai";"Koko Suomi";"kaikki";"kaikki";"1262";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"13";"2022-04-02";"lauantai";"Koko Suomi";"kaikki";"kaikki";"307";"2023/11/20 12:10:23"
"Työttömyysturva";"2022";"paiva";"13";"2022-04-03";"sunnuntai";"Koko Suomi";"kaikki";"kaikki";"279";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"13";"2023-03-27";"maanantai";"Koko Suomi";"kaikki";"kaikki";"921";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"13";"2023-03-28";"tiistai";"Koko Suomi";"kaikki";"kaikki";"825";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"13";"2023-03-29";"keskiviikko";"Koko Suomi";"kaikki";"kaikki";"788";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"13";"2023-03-30";"torstai";"Koko Suomi";"kaikki";"kaikki";"789";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"13";"2023-03-31";"perjantai";"Koko Suomi";"kaikki";"kaikki";"940";"2023/11/20 12:10:23"
"Työttömyysturva";"2023";"paiva";"13";"2023-04-01";"lauantai";"Koko Suomi";"kaikki";"kaikki";"1103";"2023/11/20 12:10:23"
