vuosi;viikko;matkojen_maara;matkojen_maara_kertyma;alue;aikatyyppi;pituus_keskiarvo;pituus_viikkosumma;pituus_viikkosumma_kertyma;asiakkaiden_maara;paiva;updated
2019;18;777;15115;Keski-Pohjanmaa;viikko;49,2633976833977;38277,660;750672,900;309;2019-05-06;2021/03/02 07:38:21
2019;19;844;15959;Keski-Pohjanmaa;viikko;51,7238625592417;43654,940;794327,840;334;2019-05-13;2021/03/02 07:38:21
2019;20;876;16835;Keski-Pohjanmaa;viikko;55,6593378995434;48757,580;843085,420;343;2019-05-20;2021/03/02 07:38:21
2019;21;889;17724;Keski-Pohjanmaa;viikko;52,8201574803150;46957,120;890042,540;341;2019-05-27;2021/03/02 07:38:21
2019;22;671;18395;Keski-Pohjanmaa;viikko;46,6899850968703;31328,980;921371,520;260;2019-06-03;2021/03/02 07:38:21
2019;23;811;19206;Keski-Pohjanmaa;viikko;47,5774969173859;38585,350;959956,870;311;2019-06-10;2021/03/02 07:38:21
2019;24;822;20028;Keski-Pohjanmaa;viikko;53,8532725060827;44267,390;1004224,260;331;2019-06-17;2021/03/02 07:38:21
2019;25;785;20813;Keski-Pohjanmaa;viikko;47,8264968152866;37543,800;1041768,060;319;2019-06-24;2021/03/02 07:38:21
2019;26;694;21507;Keski-Pohjanmaa;viikko;45,9746397694525;31906,400;1073674,460;252;2019-07-01;2021/03/02 07:38:21
2019;27;690;22197;Keski-Pohjanmaa;viikko;47,7672463768116;32959,400;1106633,860;244;2019-07-08;2021/03/02 07:38:21
2019;28;746;22943;Keski-Pohjanmaa;viikko;51,0855227882038;38109,800;1144743,660;260;2019-07-15;2021/03/02 07:38:21
2019;29;708;23651;Keski-Pohjanmaa;viikko;58,9831920903955;41760,100;1186503,760;263;2019-07-22;2021/03/02 07:38:21
2019;30;623;24274;Keski-Pohjanmaa;viikko;48,1982022471910;30027,480;1216531,240;242;2019-07-29;2021/03/02 07:38:21
2019;31;720;24994;Keski-Pohjanmaa;viikko;47,8281111111111;34436,240;1250967,480;307;2019-08-05;2021/03/02 07:38:21
2019;32;667;25661;Keski-Pohjanmaa;viikko;56,9520689655172;37987,030;1288954,510;283;2019-08-12;2021/03/02 07:38:21
2019;33;815;26476;Keski-Pohjanmaa;viikko;50,0738650306748;40810,200;1329764,710;325;2019-08-19;2021/03/02 07:38:21
2019;34;862;27338;Keski-Pohjanmaa;viikko;55,2271577726218;47605,810;1377370,520;322;2019-08-26;2021/03/02 07:38:21
2019;35;871;28209;Keski-Pohjanmaa;viikko;51,5580022962112;44907,020;1422277,540;348;2019-09-02;2021/03/02 07:38:21
2019;36;906;29115;Keski-Pohjanmaa;viikko;54,1135982339956;49026,920;1471304,460;338;2019-09-09;2021/03/02 07:38:21
2019;37;907;30022;Keski-Pohjanmaa;viikko;51,5305402425579;46738,200;1518042,660;361;2019-09-16;2021/03/02 07:38:21
2019;38;1001;31023;Keski-Pohjanmaa;viikko;49,8490509490509;49898,900;1567941,560;379;2019-09-23;2021/03/02 07:38:21
2019;39;962;31985;Keski-Pohjanmaa;viikko;48,8163201663202;46961,300;1614902,860;367;2019-09-30;2021/03/02 07:38:21
2019;40;985;32970;Keski-Pohjanmaa;viikko;60,7425888324873;59831,450;1674734,310;385;2019-10-07;2021/03/02 07:38:21
2019;41;866;33836;Keski-Pohjanmaa;viikko;55,7861547344111;48310,810;1723045,120;345;2019-10-14;2021/03/02 07:38:21
2019;42;761;34597;Keski-Pohjanmaa;viikko;50,9172404730618;38748,020;1761793,140;297;2019-10-21;2021/03/02 07:38:21
2019;43;966;35563;Keski-Pohjanmaa;viikko;50,8461697722567;49117,400;1810910,540;378;2019-10-28;2021/03/02 07:38:21
2019;44;898;36461;Keski-Pohjanmaa;viikko;52,7521158129176;47371,400;1858281,940;365;2019-11-04;2021/03/02 07:38:21
2019;45;885;37346;Keski-Pohjanmaa;viikko;50,4362824858757;44636,110;1902918,050;356;2019-11-11;2021/03/02 07:38:21
2019;46;969;38315;Keski-Pohjanmaa;viikko;50,2204334365325;48663,600;1951581,650;366;2019-11-18;2021/03/02 07:38:21
2019;47;995;39310;Keski-Pohjanmaa;viikko;53,5534271356784;53285,660;2004867,310;367;2019-11-25;2021/03/02 07:38:21
2019;48;972;40282;Keski-Pohjanmaa;viikko;51,9150205761317;50461,400;2055328,710;373;2019-12-02;2021/03/02 07:38:21
2019;49;902;41184;Keski-Pohjanmaa;viikko;61,3116851441242;55303,140;2110631,850;368;2019-12-09;2021/03/02 07:38:21
2019;50;1056;42240;Keski-Pohjanmaa;viikko;57,8871022727273;61128,780;2171760,630;415;2019-12-16;2021/03/02 07:38:21
2019;51;922;43162;Keski-Pohjanmaa;viikko;57,1286334056399;52672,600;2224433,230;353;2019-12-23;2021/03/02 07:38:21
2019;52;373;43535;Keski-Pohjanmaa;viikko;53,1083109919571;19809,400;2244242,630;156;2019-12-30;2021/03/02 07:38:21
2021;1;2837;2837;Keski-Suomi;viikko;40,1212583715192;113824,010;113824,010;1145;2021-01-04;2021/03/02 07:38:21
2021;2;4170;7007;Keski-Suomi;viikko;39,6389880095923;165294,580;279118,590;1693;2021-01-11;2021/03/02 07:38:21
2021;3;3963;10970;Keski-Suomi;viikko;37,9153797628060;150258,650;429377,240;1535;2021-01-18;2021/03/02 07:38:21
2020;1;2894;2894;Keski-Suomi;viikko;40,9535970974430;118519,710;118519,710;1182;2020-01-06;2021/03/02 07:38:21
2020;2;4535;7429;Keski-Suomi;viikko;41,3265512679162;187415,910;305935,620;1801;2020-01-13;2021/03/02 07:38:21
2020;3;4410;11839;Keski-Suomi;viikko;40,0844920634921;176772,610;482708,230;1767;2020-01-20;2021/03/02 07:38:21
2020;4;4641;16480;Keski-Suomi;viikko;42,3298534798535;196452,850;679161,080;1883;2020-01-27;2021/03/02 07:38:21
2020;5;4437;20917;Keski-Suomi;viikko;39,5651160694163;175550,420;854711,500;1795;2020-02-03;2021/03/02 07:38:21
2020;6;4493;25410;Keski-Suomi;viikko;41,3405875806811;185743,260;1040454,760;1785;2020-02-10;2021/03/02 07:38:21
2020;7;4718;30128;Keski-Suomi;viikko;39,7416384061043;187501,050;1227955,810;1849;2020-02-17;2021/03/02 07:38:21
2020;8;4092;34220;Keski-Suomi;viikko;39,3678641251222;161093,300;1389049,110;1614;2020-02-24;2021/03/02 07:38:21
2020;9;3929;38149;Keski-Suomi;viikko;40,0209493509799;157242,310;1546291,420;1558;2020-03-02;2021/03/02 07:38:21
2020;10;4468;42617;Keski-Suomi;viikko;41,8082050134288;186799,060;1733090,480;1775;2020-03-09;2021/03/02 07:38:21
2020;11;3881;46498;Keski-Suomi;viikko;43,7525998454007;169803,840;1902894,320;1563;2020-03-16;2021/03/02 07:38:21
2020;12;2609;49107;Keski-Suomi;viikko;43,1528784975086;112585,860;2015480,180;1039;2020-03-23;2021/03/02 07:38:21
2020;13;2401;51508;Keski-Suomi;viikko;40,9306330695544;98274,450;2113754,630;956;2020-03-30;2021/03/02 07:38:21
2020;14;2358;53866;Keski-Suomi;viikko;39,9476505513147;94196,560;2207951,190;946;2020-04-06;2021/03/02 07:38:21
2020;15;1988;55854;Keski-Suomi;viikko;40,0771227364185;79673,320;2287624,510;831;2020-04-13;2021/03/02 07:38:21
2020;16;2610;58464;Keski-Suomi;viikko;41,6680000000000;108753,480;2396377,990;1097;2020-04-20;2021/03/02 07:38:21
2020;17;2448;60912;Keski-Suomi;viikko;40,9287418300654;100193,560;2496571,550;1013;2020-04-27;2021/03/02 07:38:21
2020;18;2533;63445;Keski-Suomi;viikko;39,2184642716147;99340,370;2595911,920;1035;2020-05-04;2021/03/02 07:38:21
2020;19;2891;66336;Keski-Suomi;viikko;42,8963784157731;124013,430;2719925,350;1190;2020-05-11;2021/03/02 07:38:21
2020;20;3056;69392;Keski-Suomi;viikko;39,3663056282723;120303,430;2840228,780;1246;2020-05-18;2021/03/02 07:38:21
2020;21;2852;72244;Keski-Suomi;viikko;41,5790252454418;118583,380;2958812,160;1176;2020-05-25;2021/03/02 07:38:21
2020;22;3531;75775;Keski-Suomi;viikko;40,8061285754744;144086,440;3102898,600;1395;2020-06-01;2021/03/02 07:38:21
2020;23;3804;79579;Keski-Suomi;viikko;41,2245057833859;156818,020;3259716,620;1518;2020-06-08;2021/03/02 07:38:21
2020;24;3883;83462;Keski-Suomi;viikko;40,8624311099665;158668,820;3418385,440;1560;2020-06-15;2021/03/02 07:38:21
2020;25;3377;86839;Keski-Suomi;viikko;39,6523452768730;133905,970;3552291,410;1352;2020-06-22;2021/03/02 07:38:21
2020;26;3657;90496;Keski-Suomi;viikko;38,7061689909762;141548,460;3693839,870;1405;2020-06-29;2021/03/02 07:38:21
2020;27;3470;93966;Keski-Suomi;viikko;38,4275129682997;133343,470;3827183,340;1312;2020-07-06;2021/03/02 07:38:21
2020;28;3154;97120;Keski-Suomi;viikko;37,4457514267597;118103,900;3945287,240;1201;2020-07-13;2021/03/02 07:38:21
2020;29;3336;100456;Keski-Suomi;viikko;37,0022571942446;123439,530;4068726,770;1285;2020-07-20;2021/03/02 07:38:21
2020;30;3124;103580;Keski-Suomi;viikko;39,9395838668374;124771,260;4193498,030;1223;2020-07-27;2021/03/02 07:38:21
2020;31;3363;106943;Keski-Suomi;viikko;41,1668093963723;138443,980;4331942,010;1337;2020-08-03;2021/03/02 07:38:21
2020;32;3765;110708;Keski-Suomi;viikko;40,9574262948207;154204,710;4486146,720;1470;2020-08-10;2021/03/02 07:38:21
2020;33;4181;114889;Keski-Suomi;viikko;39,4287586701746;164851,640;4650998,360;1633;2020-08-17;2021/03/02 07:38:21
2020;34;4315;119204;Keski-Suomi;viikko;40,3371494785631;174054,800;4825053,160;1677;2020-08-24;2021/03/02 07:38:21
2020;35;4253;123457;Keski-Suomi;viikko;40,1610016458970;170804,740;4995857,900;1640;2020-08-31;2021/03/02 07:38:21
2020;36;4405;127862;Keski-Suomi;viikko;40,3982292849035;177954,200;5173812,100;1738;2020-09-07;2021/03/02 07:38:21
2020;37;4610;132472;Keski-Suomi;viikko;41,5836616052061;191700,680;5365512,780;1761;2020-09-14;2021/03/02 07:38:21
2020;38;4759;137231;Keski-Suomi;viikko;40,6489409539819;193448,310;5558961,090;1821;2020-09-21;2021/03/02 07:38:21
2020;39;4636;141867;Keski-Suomi;viikko;39,4201229508197;182751,690;5741712,780;1762;2020-09-28;2021/03/02 07:38:21
2020;40;4760;146627;Keski-Suomi;viikko;38,3099768907563;182355,490;5924068,270;1834;2020-10-05;2021/03/02 07:38:21
2020;41;4482;151109;Keski-Suomi;viikko;38,1705421686747;171080,370;6095148,640;1710;2020-10-12;2021/03/02 07:38:21
2020;42;4212;155321;Keski-Suomi;viikko;38,8933879392213;163818,950;6258967,590;1637;2020-10-19;2021/03/02 07:38:21
2020;43;4806;160127;Keski-Suomi;viikko;41,2722138992926;198354,260;6457321,850;1810;2020-10-26;2021/03/02 07:38:21
2020;44;4523;164650;Keski-Suomi;viikko;39,6957594516914;179543,920;6636865,770;1710;2020-11-02;2021/03/02 07:38:21
2020;45;4763;169413;Keski-Suomi;viikko;39,1273462103716;186363,550;6823229,320;1738;2020-11-09;2021/03/02 07:38:21
2020;46;4563;173976;Keski-Suomi;viikko;38,0380867850099;173567,790;6996797,110;1732;2020-11-16;2021/03/02 07:38:21
2020;47;4722;178698;Keski-Suomi;viikko;40,7263172384583;192309,670;7189106,780;1848;2020-11-23;2021/03/02 07:38:21
2020;48;4536;183234;Keski-Suomi;viikko;41,2897663139330;187290,380;7376397,160;1787;2020-11-30;2021/03/02 07:38:21
2020;49;4684;187918;Keski-Suomi;viikko;41,2326494449189;193133,730;7569530,890;1776;2020-12-07;2021/03/02 07:38:21
2020;50;4692;192610;Keski-Suomi;viikko;40,8121227621483;191490,480;7761021,370;1810;2020-12-14;2021/03/02 07:38:21
2020;51;4381;196991;Keski-Suomi;viikko;38,4245172335083;168337,810;7929359,180;1677;2020-12-21;2021/03/02 07:38:21
2020;52;2478;199469;Keski-Suomi;viikko;37,5596206618240;93072,740;8022431,920;1000;2020-12-28;2021/03/02 07:38:21
2019;1;2800;2800;Keski-Suomi;viikko;39,0577500000000;109361,700;109361,700;1330;2019-01-07;2021/03/02 07:38:21
2019;2;3694;6494;Keski-Suomi;viikko;40,1494585814835;148312,100;257673,800;1688;2019-01-14;2021/03/02 07:38:21
2019;3;3880;10374;Keski-Suomi;viikko;42,7976546391753;166054,900;423728,700;1763;2019-01-21;2021/03/02 07:38:21
2019;4;4047;14421;Keski-Suomi;viikko;38,5498640968619;156011,300;579740,000;1822;2019-01-28;2021/03/02 07:38:21
2019;5;3987;18408;Keski-Suomi;viikko;39,2631301730625;156542,100;736282,100;1788;2019-02-04;2021/03/02 07:38:21
2019;6;4048;22456;Keski-Suomi;viikko;40,2946393280632;163112,700;899394,800;1823;2019-02-11;2021/03/02 07:38:21
2019;7;4079;26535;Keski-Suomi;viikko;41,1218926207404;167736,200;1067131,000;1838;2019-02-18;2021/03/02 07:38:21
2019;8;3962;30497;Keski-Suomi;viikko;40,3765270065623;159971,800;1227102,800;1786;2019-02-25;2021/03/02 07:38:21
2019;9;3539;34036;Keski-Suomi;viikko;39,5560045210511;139988,700;1367091,500;1577;2019-03-04;2021/03/02 07:38:21
2019;10;3857;37893;Keski-Suomi;viikko;36,4504018667358;140589,200;1507680,700;1692;2019-03-11;2021/03/02 07:38:21
2019;11;3978;41871;Keski-Suomi;viikko;36,8870286576169;146736,600;1654417,300;1764;2019-03-18;2021/03/02 07:38:21
2019;12;3951;45822;Keski-Suomi;viikko;40,9470007593014;161781,600;1816198,900;1753;2019-03-25;2021/03/02 07:38:21
2019;13;3871;49693;Keski-Suomi;viikko;40,6069646086283;157189,560;1973388,460;1680;2019-04-01;2021/03/02 07:38:21
2019;14;3946;53639;Keski-Suomi;viikko;39,6597136340598;156497,230;2129885,690;1752;2019-04-08;2021/03/02 07:38:21
2019;15;4071;57710;Keski-Suomi;viikko;40,2611987226726;163903,340;2293789,030;1809;2019-04-15;2021/03/02 07:38:21
2019;16;2809;60519;Keski-Suomi;viikko;37,5846101815593;105575,170;2399364,200;1320;2019-04-22;2021/03/02 07:38:21
2019;17;4042;64561;Keski-Suomi;viikko;38,6113359722909;156067,020;2555431,220;1690;2019-04-29;2021/03/02 07:38:21
2019;18;3586;68147;Keski-Suomi;viikko;40,1097044060234;143833,400;2699264,620;1625;2019-05-06;2021/03/02 07:38:21
2019;19;4069;72216;Keski-Suomi;viikko;39,7795502580487;161862,990;2861127,610;1787;2019-05-13;2021/03/02 07:38:21
2019;20;4255;76471;Keski-Suomi;viikko;38,8869964747356;165464,170;3026591,780;1740;2019-05-20;2021/03/02 07:38:21
2019;21;4584;81055;Keski-Suomi;viikko;39,9216164921466;183000,690;3209592,470;1747;2019-05-27;2021/03/02 07:38:21
2019;22;3873;84928;Keski-Suomi;viikko;38,1397521301317;147715,260;3357307,730;1503;2019-06-03;2021/03/02 07:38:21
2019;23;4606;89534;Keski-Suomi;viikko;39,5060703430308;181964,960;3539272,690;1753;2019-06-10;2021/03/02 07:38:21
2019;24;4602;94136;Keski-Suomi;viikko;37,2238135593220;171303,990;3710576,680;1737;2019-06-17;2021/03/02 07:38:21
2019;25;3972;98108;Keski-Suomi;viikko;40,9302215508560;162574,840;3873151,520;1560;2019-06-24;2021/03/02 07:38:21
2019;26;3970;102078;Keski-Suomi;viikko;39,0577329974811;155059,200;4028210,720;1485;2019-07-01;2021/03/02 07:38:21
2019;27;3547;105625;Keski-Suomi;viikko;36,2743163236538;128665,000;4156875,720;1334;2019-07-08;2021/03/02 07:38:21
2019;28;3438;109063;Keski-Suomi;viikko;37,7706980802792;129855,660;4286731,380;1343;2019-07-15;2021/03/02 07:38:21
2019;29;3431;112494;Keski-Suomi;viikko;38,0891693383853;130683,940;4417415,320;1291;2019-07-22;2021/03/02 07:38:21
2019;30;3382;115876;Keski-Suomi;viikko;39,9049231224128;134958,450;4552373,770;1270;2019-07-29;2021/03/02 07:38:21
2019;31;3817;119693;Keski-Suomi;viikko;39,9452659156406;152471,080;4704844,850;1463;2019-08-05;2021/03/02 07:38:21
2019;32;4016;123709;Keski-Suomi;viikko;38,0272260956175;152717,340;4857562,190;1540;2019-08-12;2021/03/02 07:38:21
2019;33;4502;128211;Keski-Suomi;viikko;39,2352909817859;176637,280;5034199,470;1694;2019-08-19;2021/03/02 07:38:21
2019;34;4633;132844;Keski-Suomi;viikko;38,2330714439888;177133,820;5211333,290;1744;2019-08-26;2021/03/02 07:38:21
2019;35;4725;137569;Keski-Suomi;viikko;39,8305502645503;188199,350;5399532,640;1783;2019-09-02;2021/03/02 07:38:21
2019;36;4715;142284;Keski-Suomi;viikko;38,7934146341463;182910,950;5582443,590;1788;2019-09-09;2021/03/02 07:38:21
2019;37;4706;146990;Keski-Suomi;viikko;38,0641415214620;179129,850;5761573,440;1781;2019-09-16;2021/03/02 07:38:21
2019;38;4640;151630;Keski-Suomi;viikko;38,7135043103448;179630,660;5941204,100;1739;2019-09-23;2021/03/02 07:38:21
2019;39;4826;156456;Keski-Suomi;viikko;39,0409738914215;188411,740;6129615,840;1778;2019-09-30;2021/03/02 07:38:21
2019;40;4882;161338;Keski-Suomi;viikko;38,4534965178206;187729,970;6317345,810;1876;2019-10-07;2021/03/02 07:38:21
2019;41;4786;166124;Keski-Suomi;viikko;38,8621583786043;185994,290;6503340,100;1819;2019-10-14;2021/03/02 07:38:21
2019;42;4342;170466;Keski-Suomi;viikko;40,2737125748503;174868,460;6678208,560;1643;2019-10-21;2021/03/02 07:38:21
2019;43;4749;175215;Keski-Suomi;viikko;39,1686207622657;186011,780;6864220,340;1809;2019-10-28;2021/03/02 07:38:21
2019;44;4886;180101;Keski-Suomi;viikko;38,7380188293082;189273,960;7053494,300;1913;2019-11-04;2021/03/02 07:38:21
2019;45;4950;185051;Keski-Suomi;viikko;37,9747858585859;187975,190;7241469,490;1887;2019-11-11;2021/03/02 07:38:21
2019;46;5075;190126;Keski-Suomi;viikko;38,2825300492611;194283,840;7435753,330;1881;2019-11-18;2021/03/02 07:38:21
2019;47;4992;195118;Keski-Suomi;viikko;39,2334895833333;195853,580;7631606,910;1839;2019-11-25;2021/03/02 07:38:21
2019;48;5159;200277;Keski-Suomi;viikko;38,9782108935840;201088,590;7832695,500;1979;2019-12-02;2021/03/02 07:38:21
2019;49;4560;204837;Keski-Suomi;viikko;40,1755065789474;183200,310;8015895,810;1802;2019-12-09;2021/03/02 07:38:21
2019;50;5367;210204;Keski-Suomi;viikko;43,4164300354015;233015,980;8248911,790;2075;2019-12-16;2021/03/02 07:38:21
2019;51;4775;214979;Keski-Suomi;viikko;41,7544816753927;199377,650;8448289,440;1820;2019-12-23;2021/03/02 07:38:21
2019;52;2181;217160;Keski-Suomi;viikko;36,0249701971573;78570,460;8526859,900;878;2019-12-30;2021/03/02 07:38:21
2021;1;2202;2202;Kymenlaakso;viikko;34,1465635785649;75190,733;75190,733;989;2021-01-04;2021/03/02 07:38:21
2021;2;3078;5280;Kymenlaakso;viikko;32,5277102014295;100120,292;175311,025;1341;2021-01-11;2021/03/02 07:38:21
2021;3;3363;8643;Kymenlaakso;viikko;33,4423342253940;112466,570;287777,595;1436;2021-01-18;2021/03/02 07:38:21
2020;1;1819;1819;Kymenlaakso;viikko;31,5676965365586;57421,640;57421,640;836;2020-01-06;2021/03/02 07:38:21
2020;2;3056;4875;Kymenlaakso;viikko;32,1429842931937;98228,960;155650,600;1325;2020-01-13;2021/03/02 07:38:21
2020;3;3051;7926;Kymenlaakso;viikko;33,7802917076368;103063,670;258714,270;1327;2020-01-20;2021/03/02 07:38:21
2020;4;3006;10932;Kymenlaakso;viikko;33,2994344644045;100098,100;358812,370;1294;2020-01-27;2021/03/02 07:38:21
2020;5;3279;14211;Kymenlaakso;viikko;33,5320890515401;109951,720;468764,090;1326;2020-02-03;2021/03/02 07:38:21
2020;6;3132;17343;Kymenlaakso;viikko;31,7483237547893;99435,750;568199,840;1256;2020-02-10;2021/03/02 07:38:21
2020;7;3121;20464;Kymenlaakso;viikko;32,2666773470042;100704,300;668904,140;1310;2020-02-17;2021/03/02 07:38:21
2020;8;3061;23525;Kymenlaakso;viikko;31,3339235543940;95913,140;764817,280;1302;2020-02-24;2021/03/02 07:38:21
2020;9;2855;26380;Kymenlaakso;viikko;34,4860840630473;98457,770;863275,050;1168;2020-03-02;2021/03/02 07:38:21
2020;10;3023;29403;Kymenlaakso;viikko;34,2312404895799;103481,040;966756,090;1284;2020-03-09;2021/03/02 07:38:21
2020;11;2615;32018;Kymenlaakso;viikko;33,0199235181644;86347,100;1053103,190;1146;2020-03-16;2021/03/02 07:38:21
2020;12;1680;33698;Kymenlaakso;viikko;39,1043928571429;65695,380;1118798,570;761;2020-03-23;2021/03/02 07:38:21
2020;13;1697;35395;Kymenlaakso;viikko;35,2691455509723;59851,740;1178650,310;717;2020-03-30;2021/03/02 07:38:21
2020;14;1686;37081;Kymenlaakso;viikko;34,7819217081851;58642,320;1237292,630;709;2020-04-06;2021/03/02 07:38:21
2020;15;1407;38488;Kymenlaakso;viikko;33,1638095238095;46661,480;1283954,110;613;2020-04-13;2021/03/02 07:38:21
2020;16;1801;40289;Kymenlaakso;viikko;36,3476901721266;65462,190;1349416,300;771;2020-04-20;2021/03/02 07:38:21
2020;17;1939;42228;Kymenlaakso;viikko;38,2527436823105;74172,070;1423588,370;814;2020-04-27;2021/03/02 07:38:21
2020;18;1723;43951;Kymenlaakso;viikko;35,3239640162507;60863,190;1484451,560;762;2020-05-04;2021/03/02 07:38:21
2020;19;2022;45973;Kymenlaakso;viikko;34,4002176063304;69557,240;1554008,800;874;2020-05-11;2021/03/02 07:38:21
2020;20;2157;48130;Kymenlaakso;viikko;34,6035187760779;74639,790;1628648,590;920;2020-05-18;2021/03/02 07:38:21
2020;21;1881;50011;Kymenlaakso;viikko;35,1393301435407;66097,080;1694745,670;855;2020-05-25;2021/03/02 07:38:21
2020;22;2438;52449;Kymenlaakso;viikko;34,3549384741591;83757,340;1778503,010;1014;2020-06-01;2021/03/02 07:38:21
2020;23;2697;55146;Kymenlaakso;viikko;32,2913793103448;87089,850;1865592,860;1140;2020-06-08;2021/03/02 07:38:21
2020;24;2903;58049;Kymenlaakso;viikko;31,4089941439890;91180,310;1956773,170;1156;2020-06-15;2021/03/02 07:38:21
2020;25;2460;60509;Kymenlaakso;viikko;32,8487398373984;80807,900;2037581,070;1027;2020-06-22;2021/03/02 07:38:21
2020;26;2686;63195;Kymenlaakso;viikko;31,6485815338794;85008,090;2122589,160;1101;2020-06-29;2021/03/02 07:38:21
2020;27;2567;65762;Kymenlaakso;viikko;31,1473899493572;79955,350;2202544,510;1078;2020-07-06;2021/03/02 07:38:21
2020;28;2491;68253;Kymenlaakso;viikko;30,3383460457648;75572,820;2278117,330;1020;2020-07-13;2021/03/02 07:38:21
2020;29;2521;70774;Kymenlaakso;viikko;31,1953153510512;78643,390;2356760,720;1034;2020-07-20;2021/03/02 07:38:21
2020;30;2487;73261;Kymenlaakso;viikko;31,0420386007238;77201,550;2433962,270;1023;2020-07-27;2021/03/02 07:38:21
2020;31;2604;75865;Kymenlaakso;viikko;32,3044969278034;84120,910;2518083,180;1065;2020-08-03;2021/03/02 07:38:21
2020;32;2885;78750;Kymenlaakso;viikko;31,8326724436742;91837,260;2609920,440;1201;2020-08-10;2021/03/02 07:38:21
2020;33;3065;81815;Kymenlaakso;viikko;31,7047014681892;97174,910;2707095,350;1275;2020-08-17;2021/03/02 07:38:21
2020;34;3120;84935;Kymenlaakso;viikko;33,8981506410256;105762,230;2812857,580;1299;2020-08-24;2021/03/02 07:38:21
2020;35;3168;88103;Kymenlaakso;viikko;33,8163068181818;107130,060;2919987,640;1307;2020-08-31;2021/03/02 07:38:21
2020;36;3238;91341;Kymenlaakso;viikko;29,9761210623842;97062,680;3017050,320;1302;2020-09-07;2021/03/02 07:38:21
2020;37;3195;94536;Kymenlaakso;viikko;32,3507073552426;103360,510;3120410,830;1339;2020-09-14;2021/03/02 07:38:21
2020;38;3273;97809;Kymenlaakso;viikko;30,3079590589673;99197,950;3219608,780;1344;2020-09-21;2021/03/02 07:38:21
2020;39;3215;101024;Kymenlaakso;viikko;29,8212192846034;95875,220;3315484,000;1320;2020-09-28;2021/03/02 07:38:21
2020;40;3386;104410;Kymenlaakso;viikko;28,2320880094507;95593,850;3411077,850;1356;2020-10-05;2021/03/02 07:38:21
2020;41;3191;107601;Kymenlaakso;viikko;31,3737198370417;100113,540;3511191,390;1344;2020-10-12;2021/03/02 07:38:21
2020;42;3174;110775;Kymenlaakso;viikko;30,5742879647133;97042,790;3608234,180;1301;2020-10-19;2021/03/02 07:38:21
2020;43;3224;113999;Kymenlaakso;viikko;30,9874255583127;99903,460;3708137,640;1327;2020-10-26;2021/03/02 07:38:21
